"sku","nombre","descripcion","precio1","precio2","precio3","precio4","precio5","cantidad2","cantidad3","cantidad4","cantidad5","unidad_medida","CATEGORIA","ACTIVO"
"4732","SAZONADOR POLVO TOREADO MOLIMEX GRANEL","-",137.00,137.00,137.00,137.00,"",1.00,1.00,1.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5493","SELLO TERMOENCOGIBLE 70X55 P/ESPECIERO 120_ML","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","ENVASES PLASTICOS",1
"4994","SEMILLA DE CARDAMOMO ENTERA","-",580.00,560.00,560.00,560.00,"",5.00,5.00,5.00,"","KG","ESPECIAS ENTERAS Y MOLIDAS",1
"5556","SEMILLA DE CARDAMOMO ENTERA ESPECIERO 90_GR","-",67.00,62.00,62.00,62.00,"",12.00,12.00,12.00,"","PZ","ESPECIAS ENTERAS Y MOLIDAS",1
"2828","SEMILLA DE CHILE","-",12.00,12.00,12.00,12.00,"",1.00,1.00,1.00,"","KG","CHILES ENTEROS, PREPARADOS Y MOLIDOS",1
"4508","SEMILLA DE GIRASOL CON CASCARA 20_KG","-",594.00,594.00,594.00,594.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"0955","SEMILLA DE GIRASOL CON CASCARA GRANEL","-",33.00,31.00,31.00,31.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"0959","SEMILLA DE GIRASOL PELADO","-",60.00,55.00,55.00,55.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"1299","SEMILLA DE GIRASOL TOST SALADA MABEEL","-",11.00,9.50,9.50,9.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"4883","SEMILLA DE NABO 25_KG","-",990.00,990.00,990.00,990.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"0554","SEMILLA DE NABO GRANEL","-",44.00,42.00,42.00,42.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"1015","SEMILLA DE QUINOA BLANCA","-",110.00,105.00,105.00,105.00,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"5246","SEPARADOR DE CARTON BLANCO REDONDO 20_CM","-",6.00,5.50,5.00,5.00,"",12.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"5247","SEPARADOR DE CARTON BLANCO REDONDO 25_CM","-",7.00,6.00,5.50,5.50,"",12.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"5248","SEPARADOR DE CARTON BLANCO REDONDO 30_CM","-",9.00,7.50,7.00,7.00,"",12.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"5249","SEPARADOR DE CARTON BLANCO REDONDO 36_CM","-",10.00,8.50,8.00,8.00,"",12.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"4025","SERVICIO DE VACIO POR PQ","-",10.00,10.00,10.00,10.00,"",1.00,1.00,1.00,"","PZ","OTROS",1
"2863","SERVILLETA DE TELA VARIOS DISEÑOS","-",20.00,18.00,18.00,18.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"3359","SERVILLETA TOALLA MICROFIBRA GRANDE 49X75","-",25.00,23.00,23.00,23.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"2210","SERVILLETA TOALLA MICROFIBRA MEDIANA 37X42","-",17.00,15.50,15.50,15.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"4451","SERVILLETAS BELAHORRO 250+20_PZ (270_PZ)","-",19.00,17.00,17.00,17.00,"",24.00,24.00,24.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"4745","SERVILLETAS BELAHORRO 250_PZ","-",19.00,17.00,17.00,17.00,"",24.00,24.00,24.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"4287","SERVILLETAS BELAHORRO 500_PZ","-",35.00,33.00,33.00,33.00,"",12.00,12.00,12.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"2707","SERVILLETAS PETALO BLANCA 100+25_PZ","-",19.00,17.50,17.50,17.50,"",48.00,48.00,48.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"3788","SERVILLETAS PETALO BLANCA 420_PZ","-",65.00,62.00,62.00,62.00,"",12.00,12.00,12.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"0682","SERVILLETAS PETALO COLOR 350_PZ","-",63.51,59.95,59.95,59.95,"",12.00,12.00,12.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"3803","SERVITOALLA PETALO JUMBO 1/230_H","-",32.00,29.50,29.50,29.50,"",12.00,12.00,12.00,"","PZ","SERVILLETAS Y SERVITOALLAS",1
"0690","SERVITOALLA VOGUE 1/60_H","-",23.00,20.50,20.50,20.50,"",15.00,15.00,15.00,"","PZ","SERVILLETAS Y SERVITOALLAS",1
"0691","SERVITOALLA VOGUE 3/50_H","-",49.00,45.50,45.50,45.50,"",6.00,6.00,6.00,"","PQ","SERVILLETAS Y SERVITOALLAS",1
"4637","SOBRE COLOR AZUL TROPICOLORS 5_GR","-",6.00,6.00,6.00,6.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4632","SOBRE COLOR CAFE CHOCOLATE TROPICOLORS 5_GR","-",6.00,6.00,6.00,6.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4633","SOBRE COLOR ROJO FRESA TROPICOLORS 5_GR","-",6.00,6.00,6.00,6.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4634","SOBRE COLOR ROJO GROSELLA TROPICOLORS 5_GR","-",6.00,6.00,6.00,6.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4631","SOBRE COLOR ROSA BRILLANTE TROPICOLORS 5_GR","-",9.00,9.00,9.00,9.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4635","SOBRE COLOR VERDE LIMON TROPICOLORS 5_GR","-",6.00,6.00,6.00,6.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4636","SOBRE COLOR VIOLETA TROPICOLORS 5_GR","-",10.00,10.00,10.00,10.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5553","SONRISAS LUCKY GUMMYS 1_KG","-",115.00,115.00,115.00,115.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5554","SONRISAS LUCKY GUMMYS GRANEL","-",135.00,135.00,135.00,135.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"5570","SOYA TEXTURIZADA NATURAL COLPAC 12_KG","-",396.00,396.00,396.00,396.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"5571","SOYA TEXTURIZADA NATURAL COLPAC GRANEL","-",39.00,39.00,39.00,39.00,"",1.00,1.00,1.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"3537","SOYA TEXTURIZADA NATURAL SABROSOYA 15_KG","-",402.00,402.00,402.00,402.00,"",1.00,1.00,1.00,"","BT","SEMILLAS ENTERAS Y PROCESADAS",1
"1018","SOYA TEXTURIZADA NATURAL SABROSOYA GRANEL","-",35.00,35.00,35.00,35.00,"",1.00,1.00,1.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"0348","SUAVIZANTE ENSUEÑO MAX FRESC PRIMAVERA ZERO ENJ 1_LT","-",29.00,27.00,27.00,27.00,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"0347","SUAVIZANTE ENSUEÑO MAX FRESCO VERANO ZERO ENJ 850_ML","-",29.00,27.00,27.00,27.00,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"3938","SUAVIZANTE SUAVITEL COMPLETE FRESCA PRIMAVERA 700_ML","-",30.00,27.50,27.50,27.50,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"4192","SUAVIZANTE SUAVITEL COMPLETE FRESCO AROMA SOL 700_ML","-",30.00,28.00,28.00,28.00,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"0695","SUAVIZANTE SUAVITEL CUIDADO SUPERIOR FRESCA PRIMAVERA 850_ML","-",30.00,27.00,27.00,27.00,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"0696","SUAVIZANTE SUAVITEL CUIDADO SUPERIOR FRESCO AROMA SOL 850_ML","-",31.00,28.00,28.00,28.00,"",12.00,12.00,12.00,"","PZ","DETERGENTES, JABONES Y SUAVIZANTES",1
"4155","TAPA BLANCA PARA BOTELLAS C-28","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","ENVASES PLASTICOS",1
"2092","TAPA DOMO PET DL92 INIX 100_PZ","-",62.00,59.00,59.00,59.00,"",5.00,5.00,5.00,"","PQ","TAPAS",1
"2095","TAPA DOMO PET DL98 INIX 100_PZ","-",64.00,62.00,62.00,62.00,"",5.00,5.00,5.00,"","PQ","TAPAS",1
"0715","TAPA ENVASE PLASTICO REYMA 25_PZ","-",34.00,30.50,30.50,30.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2427","TAPA ENVASE PLASTICO TPP8 INIX 25_PZ","-",30.00,28.50,28.50,28.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2111","TAPA L90 CON RANURA INIX 50_PZ","-",28.00,25.00,25.00,25.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0698","TAPA NO_404 LISA CONVERMEX 50_PZ","-",32.00,29.50,29.50,29.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"4598","TAPA NO_406 CON RANURA CONVERMEX 50_PZ","-",24.00,22.00,22.00,22.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0699","TAPA NO_406 LISA CONVERMEX 50_PZ","-",24.00,22.00,22.00,22.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"4599","TAPA NO_408 CON RANURA CONVERMEX 50_PZ","-",27.00,24.50,24.50,24.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0700","TAPA NO_408 LISA CONVERMEX 50_PZ","-",27.00,24.50,24.50,24.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0701","TAPA NO_410 CON RANURA CONVERMEX 50_PZ","-",29.00,26.00,26.00,26.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0702","TAPA NO_410 LISA CONVERMEX 50_PZ","-",29.00,26.00,26.00,26.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0703","TAPA NO_412 CON RANURA CONVERMEX 50_PZ","-",32.00,28.50,28.50,28.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0704","TAPA NO_412 LISA CONVERMEX 50_PZ","-",32.00,28.50,28.50,28.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0705","TAPA NO_414 CON RANURA CONVERMEX 50_PZ","-",32.00,29.50,29.50,29.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0706","TAPA NO_414 LISA CONVERMEX 50_PZ","-",32.00,29.50,29.50,29.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0707","TAPA NO_416 CON RANURA CONVERMEX 50_PZ","-",46.00,42.50,42.50,42.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0708","TAPA NO_416 LISA CONVERMEX 50_PZ","-",46.00,42.50,42.50,42.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"4177","TAPA NO_8 PRIMO PET TRANSPARENTE 50_PZ","-",19.50,17.50,17.50,17.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0710","TAPA NO_8EL DART BLANCA CAPUCCINO 100_PZ","-",114.00,107.00,107.00,107.00,"",10.00,10.00,10.00,"","PQ","TAPAS",1
"4698","TAPA PET NO_7-10-12 L78 INIX 100_PZ","-",44.00,41.50,41.50,41.50,"",10.00,10.00,10.00,"","PQ","TAPAS",1
"3719","TAPA PET TPET-74F LISA INIX 100_PZ","-",58.00,55.00,55.00,55.00,"",10.00,10.00,10.00,"","PQ","TAPAS",1
"3383","TAPA PLANA CON RANURA TP32EUR REYMA 25_PZ","-",26.00,23.50,23.50,23.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"5233","TAPA PLANA CON RANURA TPEU REYMA 50_PZ","-",37.00,34.50,34.50,34.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"4268","TAPA PLANA CUADRADA PET AD-L1 INIX 25_PZ","-",27.00,25.50,25.50,25.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"4438","TAPA PLANA LISA TPEU REYMA 50_PZ","-",37.00,34.50,34.50,34.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"1829","TAPA SALAD BOWL P / 48 OZ WOW","-",3.49,2.99,2.49,2.49,"",12.00,250.00,250.00,"","PZ","TAPAS",1
"4690","TAPA TERMICA NO_560 CONVERMEX 10_PZ","-",26.00,24.00,24.00,24.00,"",30.00,30.00,30.00,"","PQ","TAPAS",1
"5462","TAPA TERMICA PAPEL BLANCO TN16 16_OZ BIO4U 25_PZ","-",58.00,53.00,53.00,53.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0716","TAPA TIPO DOMO EU REYMA 50_PZ","-",40.00,36.50,36.50,36.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"3960","TAPA TRAVELER NEGRA NO_10 INIX TPST10N 50_PZ","-",33.00,31.00,31.00,31.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2948","TAPA TRAVELER NEGRA NO_12-16-20 INIX TPS16N 50_PZ","-",39.00,37.00,37.00,37.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2021","TAPA TRAVELER NEGRA NO_4 INIX TPS04N 50_PZ","-",37.00,35.00,35.00,35.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2022","TAPA TRAVELER NEGRA NO_8 INIX TPS08N 50_PZ","-",46.00,44.00,44.00,44.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0697","TAPA VASO NO_0 PRIMO 50_PZ","-",7.50,6.50,6.50,6.50,"",40.00,40.00,40.00,"","PQ","TAPAS",1
"1420","TAPA VASO NO_10 LISA REYMA 50_PZ","-",27.00,24.50,24.50,24.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0712","TAPA VASO NO_12 Y NO_14 LISA REYMA 50_PZ","-",32.00,29.50,29.50,29.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0713","TAPA VASO NO_16 CON RANURA REYMA 50_PZ","-",35.00,31.50,31.50,31.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0714","TAPA VASO NO_4A Y NO_8 LISA REYMA 50_PZ","-",25.00,22.50,22.50,22.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0376","TAPA VASO NO_4CH Y NO_5.5 LISA REYMA 50_PZ","-",22.00,19.50,19.50,19.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"0718","TAPA VASO SOUFLE NO_1 INIX TS1 100_PZ","-",18.00,17.00,17.00,17.00,"",18.00,18.00,18.00,"","PQ","TAPAS",1
"0721","TAPA VASO SOUFLE NO_2 DART PL2N 125_PZ","-",42.00,42.00,42.00,42.00,"",1.00,1.00,1.00,"","PQ","TAPAS",1
"0719","TAPA VASO SOUFLE NO_2 INIX TS2 100_PZ","-",33.00,31.00,31.00,31.00,"",10.00,10.00,10.00,"","PQ","TAPAS",1
"0722","TAPA VASO SOUFLE NO_2 PRIMO 100_PZ","-",26.00,24.00,24.00,24.00,"",12.00,12.00,12.00,"","PQ","TAPAS",1
"0634","TAPA VASO TERMICO NO_10 GRAPHICUP 50_PZ","-",60.00,57.00,57.00,57.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"2605","TAPA VASO TERMICO NO_12_24 GRAPHICUP 50_PZ","-",63.00,60.00,60.00,60.00,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"1933","TAPA VASO TERMICO NO_8 GRAPHICUP 50_PZ","-",57.00,53.50,53.50,53.50,"",20.00,20.00,20.00,"","PQ","TAPAS",1
"3917","TARRO DE PLASTICO CAP. 1_LT  C/TAPA","-",19.50,16.00,16.00,16.00,"",98.00,98.00,98.00,"","PZ","ENVASES PLASTICOS",1
"2435","TARRO DE PLASTICO CAP. 250_ML C/TAPA","-",7.50,6.50,6.50,6.50,"",110.00,110.00,110.00,"","PZ","ENVASES PLASTICOS",1
"3918","TARRO DE PLASTICO CAP. 500_ML C/TAPA","-",10.00,8.50,8.50,8.50,"",104.00,104.00,104.00,"","PZ","ENVASES PLASTICOS",1
"4868","TAZA AMOR Y AMISTAD CON CHOCOLATES CIMARRON","-",54.00,52.00,52.00,52.00,"",12.00,12.00,12.00,"","PZ","OTROS",1
"4774","TAZA NAVIDAD CON CHOCOLATES CIMARRON","-",45.00,45.00,45.00,45.00,"",1.00,1.00,1.00,"","PZ","OTROS",1
"5491","TAZA PUSHEEN CON CHOCOLATES CIMARRON","-",54.00,52.00,52.00,52.00,"",12.00,12.00,12.00,"","PZ","OTROS",1
"0724","TAZON BOWL 48_OZ WOW","-",5.49,5.00,4.00,4.00,"",6.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"4050","TEFLON PARA SELLADORA POR CM","-",2.00,1.50,1.50,1.50,"",100.00,100.00,100.00,"","PZ","BASCULAS, SELLADORAS Y ANAQUELES",1
"1098","TENDEDERO DE CAÑAMO CAFE 9_MT","-",22.00,20.50,20.50,20.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1097","TENDEDERO DE SEDA BLANCO 9_MT","-",22.00,20.50,20.50,20.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1099","TENDEDERO PLASTICO GRANDE 8_MT","-",15.00,13.50,13.50,13.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"5467","TENEDOR CHICO TEN5 BIO4U 50_PZ","-",24.00,22.00,22.00,22.00,"",20.00,20.00,20.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"4730","TENEDOR PASTELERO AYACUFT COLORES 50_PZ","-",10.00,9.00,9.00,9.00,"",60.00,60.00,60.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"5099","TENEDOR PASTELERO CLASSY BLANCO 50_PZ","-",9.00,7.50,7.50,7.50,"",60.00,60.00,60.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"3819","TENEDOR PASTELERO GARDUÑO COLORES 50_PZ","-",11.00,10.50,10.50,10.50,"",60.00,60.00,60.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"0732","TENEDOR SOPERO BIOSANIX 25_PZ","-",8.00,7.00,7.00,7.00,"",40.00,40.00,40.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"0733","TENEDOR SOPERO CLASSY 25_PZ","-",11.00,9.50,9.50,9.50,"",40.00,40.00,40.00,"","PQ","CUCHARAS, TENEDORES Y CUBIERTOS",1
"2412","TERMINAL PARA RESISTENCIA DE SELLADORA","-",10.00,10.00,10.00,10.00,"",1.00,1.00,1.00,"","PZ","BASCULAS, SELLADORAS Y ANAQUELES",1
"3856","TIBURONES LUCKY GUMMYS 1_KG","-",115.00,115.00,115.00,115.00,"",1.00,1.00,1.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"3795","TIBURONES LUCKY GUMMYS GRANEL","-",135.00,135.00,135.00,135.00,"",1.00,1.00,1.00,"","KG","BOTANAS, DULCES Y FRITURAS",1
"4329","TOMILLO ENTERO 1_KG","-",143.00,143.00,143.00,143.00,"",1.00,1.00,1.00,"","PQ","ESPECIAS ENTERAS Y MOLIDAS",1
"5532","TOMILLO ENTERO ESPECIERO 25_GR","-",19.00,17.50,17.50,17.50,"",6.00,6.00,6.00,"","PZ","ESPECIAS ENTERAS Y MOLIDAS",1
"1022","TOMILLO ENTERO GRANEL","-",165.00,143.00,143.00,143.00,"",2.00,2.00,2.00,"","KG","ESPECIAS ENTERAS Y MOLIDAS",1
"1403","TOSTADAS CASERAS RICO MAIZ 330_GR","-",32.00,29.50,29.50,29.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1404","TOSTADAS CON AJONJOLI RICO MAIZ 315_GR","-",32.00,29.50,29.50,29.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5149","TOSTADAS HORNEADAS AJONJOLI RICO MAIZ 200_GR","-",29.00,26.00,26.00,26.00,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5150","TOSTADAS HORNEADAS MULTIGRANO RICO MAIZ 200_GR","-",31.00,28.50,28.50,28.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5196","TOSTADAS HORNEADAS NATURALES RICO MAIZ 200_GR","-",29.00,26.00,26.00,26.00,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"5186","TOSTADAS HORNEADAS NOPAL RICO MAIZ 200_GR","-",29.00,26.00,26.00,26.00,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1405","TOSTADAS NATURALES RICO MAIZ 315_GR","-",32.00,29.50,29.50,29.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1406","TOTOPOS CASEROS RICO MAIZ 300_GR","-",32.00,29.50,29.50,29.50,"",12.00,12.00,12.00,"","PQ","BOTANAS, DULCES Y FRITURAS",1
"1084","TRAPO COCINA 1/2 MT","-",8.00,6.50,6.50,6.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1085","TRAPO DOMINO / ESCOCES","-",12.00,10.50,10.50,10.50,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1132","TRIGO EN GRANO PRIMERA","-",19.00,17.50,17.50,17.50,"",5.00,5.00,5.00,"","KG","SEMILLAS ENTERAS Y PROCESADAS",1
"5547","TRIPACK TAZA AMOR Y AMISTAD CON CHOCOLATES CIMARRON","-",149.00,142.00,142.00,142.00,"",6.00,6.00,6.00,"","PQ","OTROS",1
"2998","TWIST TIE COLORES INIX 100_PZ APROX","-",10.00,10.00,10.00,10.00,"",1.00,1.00,1.00,"","PQ","HILOS",1
"0741","TWIST TIE COLORES INIX 2000_PZ","-",85.00,85.00,85.00,85.00,"",1.00,1.00,1.00,"","PQ","HILOS",1
"2999","TWIST TIE COLORES INIX 500_PZ APROX","-",45.00,45.00,45.00,45.00,"",1.00,1.00,1.00,"","PQ","HILOS",1
"4593","UVA PASA (PASITAS) 10_KG","-",684.00,684.00,684.00,684.00,"",1.00,1.00,1.00,"","CJ","FRUTOS SECOS",1
"0987","UVA PASA (PASITAS) GRANEL","-",73.00,70.00,70.00,70.00,"",5.00,5.00,5.00,"","KG","FRUTOS SECOS",1
"0744","VAINILLA PARDO 3.78_LT","-",107.00,101.00,101.00,101.00,"",8.00,8.00,8.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0745","VAINILLA PARDO 490_ML","-",26.00,24.50,24.50,24.50,"",44.00,44.00,44.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0746","VAINILLA PARDO 960_ML","-",43.00,40.00,40.00,40.00,"",16.00,16.00,16.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"3717","VASO CRISTAL NO_10 VC7810 INIX 25_PZ","-",30.00,27.50,27.50,27.50,"",40.00,40.00,40.00,"","PQ","VASOS DE PLASTICO",1
"2096","VASO CRISTAL NO_7 VC7807 INIX 25_PZ","-",25.00,23.50,23.50,23.50,"",40.00,40.00,40.00,"","PQ","VASOS DE PLASTICO",1
"0761","VASO EU NO_10 REYMA 50_PZ","-",67.00,62.00,62.00,62.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"0763","VASO EU NO_12 REYMA 50_PZ","-",67.00,62.00,62.00,62.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"0765","VASO EU NO_14 REYMA 50_PZ","-",67.00,62.00,62.00,62.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"0770","VASO EU NO_16 REYMA 50_PZ","-",75.00,69.00,69.00,69.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"3301","VASO EU NO_32 REYMA 25_PZ","-",58.00,53.00,53.00,53.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"2093","VASO LUXURY NO_14 INIX LC14 50_PZ","-",60.00,57.00,57.00,57.00,"",10.00,10.00,10.00,"","PQ","VASOS DE PLASTICO",1
"2094","VASO LUXURY NO_16 INIX LC16 50_PZ","-",72.00,68.00,68.00,68.00,"",10.00,10.00,10.00,"","PQ","VASOS DE PLASTICO",1
"0752","VASO NEVERO AZUL NO_5 NEVADO 50_PZ","-",15.00,14.50,14.50,14.50,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"0753","VASO NEVERO AZUL NO_5A MAGNOPLASTICA 50_PZ","-",18.00,17.50,17.50,17.50,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"0754","VASO NEVERO COLOR NO_5A MAGNOPLASTICA 50_PZ","-",20.50,19.00,19.00,19.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PLASTICO",1
"2949","VASO PAPEL BAMBOO NO_12 INIX 50_PZ","-",107.00,98.00,98.00,98.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"2950","VASO PAPEL BAMBOO NO_16 INIX 50_PZ","-",124.00,114.00,114.00,114.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"1947","VASO PAPEL BAMBOO NO_4 INIX 50_PZ","-",33.00,30.00,30.00,30.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"2155","VASO PAPEL BAMBOO NO_8 INIX 50_PZ","-",63.00,57.00,57.00,57.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"5456","VASO PAPEL BLANCO H8 NO_8 BIO4U 50_PZ","-",49.50,45.50,45.50,45.50,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"3961","VASO PAPEL BLANCO NO_10 INIX 50_PZ","-",63.00,59.00,59.00,59.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"3812","VASO PAPEL BLANCO NO_4 INIX 50_PZ","-",31.00,29.00,29.00,29.00,"",20.00,20.00,20.00,"","PQ","VASOS DE PAPEL",1
"3926","VASO PAPEL CERVECERO 44_OZ CORONA EXTRA 25_PZ","-",95.00,95.00,95.00,95.00,"",1.00,1.00,1.00,"","PQ","VASOS DE PAPEL",1
"3821","VASO PAPEL CERVECERO 44_OZ NEGRO/AMARILLO 25_PZ","-",95.00,95.00,95.00,95.00,"",1.00,1.00,1.00,"","PQ","VASOS DE PAPEL",1
"3927","VASO PAPEL CERVECERO 44_OZ VICTORIA 25_PZ","-",95.00,95.00,95.00,95.00,"",1.00,1.00,1.00,"","PQ","VASOS DE PAPEL",1
